card_id,mae,mape,last_actual_price,predicted_price_30d,lower_bound_30d,upper_bound_30d,tcgplayer_id,name,set_name,rarity
619750,0.8987471042209207,0.025710896384842294,34.04,36.56196975708008,36.25957717895508,36.86436233520508,619750,Restoring Atlantis,Archazia's Island,Enchanted
631975,1.4412503051757812,0.04281522259368579,33.39,35.28434371948242,34.01772613525391,38.51120147705078,631975,Fantastical and Magical,Reign of Jafar,Enchanted
631988,5.406806316799588,0.10730956516997339,48.02,56.692867279052734,41.031459426879884,63.85033874511719,631988,Wrong Lever!,Reign of Jafar,Enchanted
631989,2.8331110877990726,0.12226693535777737,23.14,26.639537811279297,24.45993995666504,32.83928565979004,631989,The Sword of Shan-Yu,Reign of Jafar,Enchanted
631990,1.2025379765828437,0.03116885927169346,37.59,40.90708923339844,2.9966830968856817,51.03873100280762,631990,Desperate Plan,Reign of Jafar,Enchanted
631992,0.6336082000732441,0.006531807597553961,98.65,97.24321746826172,95.53173522949218,100.04381713867188,631992,It Means No Worries,Reign of Jafar,Enchanted
632208,0.3793158213297521,0.010041606375798932,37.82,38.54430389404297,37.31088638305664,47.548250961303715,632208,Mother Gothel,Reign of Jafar,Enchanted
632228,0.33177423604329687,0.004703055008618046,70.3,71.1380615234375,69.84464263916016,71.39674606323243,632228,Mushu,Reign of Jafar,Enchanted
632245,5.099084528605142,0.06685823411808764,74.63,83.5444107055664,79.0458755493164,90.61355895996094,632245,Kuzco,Reign of Jafar,Enchanted
632251,0.7704181993272561,0.019899336848223356,38.79,39.537025451660156,38.618487167358396,40.934797286987305,632251,Captain Hook,Reign of Jafar,Enchanted
632252,1.811310996161567,0.04846847566531129,37.2,40.31245231628418,39.48297882080078,42.469085693359375,632252,Wreck-It Ralph,Reign of Jafar,Enchanted
632684,0.893421646118162,0.011117944172579027,79.59,81.03231048583984,74.01757507324218,94.65863876342775,632684,Lilo,Reign of Jafar,Enchanted
632686,0.9110183376736113,0.01636092337596125,55.49,56.87579345703125,56.381221771240234,57.41982231140137,632686,Perdita,Reign of Jafar,Enchanted
632720,18.497406490749785,0.08245505219288637,217.88,248.43141174316406,236.0098419189453,260.85296630859375,632720,Into the Unknown,Reign of Jafar,Enchanted
633053,16.77349906073676,0.15070134628558413,108.93,130.2170867919922,124.52007369995117,136.8183578491211,633053,Lady,Reign of Jafar,Enchanted
633098,3.3790886383056646,0.027251298815421425,126.08,118.87331008911133,97.17503204345704,133.51184844970703,633098,Jasmine,Reign of Jafar,Enchanted
633099,0.4027542928059878,0.0060251639363177985,66.95,67.44242095947266,66.84025573730469,68.10479583740235,633099,Bambi,Reign of Jafar,Enchanted
633103,2.3372630615234375,0.018202378524532877,125.53,131.8214569091797,128.4718910217285,133.9824676513672,633103,Rapunzel,Reign of Jafar,Enchanted
633104,1.1050990956624331,0.009026999250787376,123.12,121.58819580078125,115.68585968017578,127.60858612060547,633104,Stitch,Reign of Jafar,Enchanted
647656,0.9588755381372238,0.2199167562311287,4.8,3.3433033227920532,2.8283268213272095,3.9661283016204836,647656,Alice,Fabled,Epic
647657,0.38255157619052466,0.08955200632360447,4.13,4.755135536193848,4.492612743377686,5.275228834152222,647657,Kuzco,Fabled,Epic
647659,0.30210519674089215,0.08652629602929013,3.6,3.1769964694976807,2.6738522052764893,3.565136432647705,647659,Stand Out,Fabled,Epic
647660,0.439922352049086,0.05141726611665485,8.626666666666667,7.743273019790649,7.040522289276123,8.205266952514648,647660,Elsa,Fabled,Epic
647663,56.45995586480041,0.03660271874150627,1612.0166666666669,1461.284423828125,1399.8096069335938,1486.4789794921876,647663,Mickey Mouse,Fabled,Iconic
649230,1.9822014702690955,0.01562889997810524,130.1,123.32040405273438,119.59418258666992,140.53203430175782,649230,Circle of Life,Fabled,Enchanted
649231,4.1926569264729805,0.04503557703048493,100.61,94.71139526367188,85.91355514526367,101.80352325439453,649231,Powerline,Fabled,Enchanted
649236,1.0339986979166644,0.012325741960046406,85.63,80.17333984375,78.9652473449707,84.895874786377,649236,Lilo,Fabled,Enchanted
650141,0.5691242622799344,0.23112512558442155,2.29,3.1048898696899414,2.9250033617019655,3.543517065048218,650141,The Queen,Fabled,Epic
650142,1.5965666404300267,0.10438825777281488,15.64,13.244221210479736,11.24337797164917,19.28085708618164,650142,Aurora,Fabled,Epic
650143,0.4014544900258383,0.07545921282394834,5.843333333333334,4.652933597564697,3.8727446794509888,5.100994014739991,650143,Stitch,Fabled,Epic
650145,0.27932989189359875,0.10133981413527261,2.81,2.3121113777160645,2.087751030921936,2.5142072916030886,650145,Ursula,Fabled,Epic
650147,0.42557210477193197,0.09887247630091717,4.206666666666667,4.871023178100586,4.118880271911621,5.5372072696685795,650147,Goofy,Fabled,Epic
650149,0.23040397527482764,0.05020695544535272,4.706666666666667,4.274186134338379,3.1882263898849486,4.844077730178834,650149,Pegasus,Fabled,Epic
650150,0.13994089910719135,0.02675101152101894,5.3,5.564160585403442,4.769280433654785,6.292373228073121,650150,Max Goof,Fabled,Epic
650151,0.3096516957812839,0.05684412043422771,5.6,4.948391675949097,4.161047554016113,5.344262790679932,650151,Powerline,Fabled,Epic
650152,0.1870700404908923,0.02464250645586251,7.79,7.324548244476318,7.010639095306397,8.026227283477784,650152,Be King Undisputed,Fabled,Epic
650153,1.6997298167546588,0.15706540662456656,13.53,7.4423394203186035,6.547140216827392,9.163877487182617,650153,Anna,Fabled,Epic
650154,0.09790158912870618,0.048972092555781485,1.97,2.2093629837036133,1.6024757742881774,2.803415679931641,650154,The Queen,Fabled,Epic
650155,0.21484912310706245,0.06620388560785566,3.16,2.905029535293579,2.168012833595276,3.9675168275833146,650155,Robin Hood,Fabled,Epic
650156,0.05144687562518649,0.013733245319864007,3.7533333333333334,3.7819697856903076,3.3530566453933717,4.4137472152709964,650156,Mickey Mouse,Fabled,Epic
650157,0.2554554622968038,0.07649686216547259,3.4566666666666666,2.975449800491333,2.665896248817444,3.410425925254822,650157,One Last Hope,Fabled,Epic
651106,16.62631228298612,0.0193282232930505,868.73,815.2578735351562,814.6584228515625,827.2469482421875,651106,Minnie Mouse,Fabled,Iconic
651107,25.334765930175784,0.07843356982039086,350.28,287.4185333251953,261.2443878173828,308.95423889160156,651107,Winnie the Pooh,Fabled,Enchanted
651108,1.058645760430229,0.008528733047408515,127.03,123.48210906982422,121.0124641418457,127.12777175903321,651108,Scar,Fabled,Enchanted
651110,2.0250184868706587,0.02732125656785348,78.36333333333333,75.23831939697266,72.8654182434082,78.71086120605469,651110,Pongo,Fabled,Enchanted
651111,2.8217695787217894,0.04561344627650135,67.59,57.714176177978516,53.12602233886719,72.15480117797851,651111,Mulan,Fabled,Enchanted
651112,14.105698837280276,0.10648646998794502,140.71,116.47906875610352,106.5545753479004,126.16584854125976,651112,Mickey Mouse,Fabled,Enchanted
651113,5.1092269015842,0.057569628032032485,99.25333333333332,94.86252212524414,87.50005493164062,99.7708335876465,651113,Max Goof,Fabled,Enchanted
651114,1.300571604410806,0.014595197305348383,91.12,87.01256561279297,83.05038528442383,99.59831161499024,651114,Jasmine,Fabled,Enchanted
651116,2.4909920688205243,0.015368433603873743,167.95,165.26973724365234,160.19402923583985,169.60264587402344,651116,I2I,Fabled,Enchanted
651117,2.2684408196343306,0.011660227947868489,196.29,197.24773406982422,184.7031036376953,228.9394241333008,651117,Hades,Fabled,Enchanted
651118,3.2949489101833764,0.05321910605294068,65.58,54.3416633605957,49.80253524780274,67.12793731689453,651118,Genie,Fabled,Enchanted
651119,1.8182718573676226,0.007811609270301565,237.16,237.10293579101562,193.7408660888672,294.5630035400391,651119,Dumbo,Fabled,Enchanted
651120,1.7006264317830406,0.029503426808236078,60.39,60.28432846069336,59.24494552612305,61.739469146728524,651120,Cruella De Vil,Fabled,Enchanted
651121,5.237866126166449,0.034706266537068195,158.03,139.47900390625,136.94302368164062,144.6777786254883,651121,Belle,Fabled,Enchanted
651122,1.5093723424275731,0.02098691931693044,75.67,72.67898178100586,62.26444625854492,110.71710433959977,651122,Beast,Fabled,Enchanted
651123,11.404730499267584,0.0565198210623972,211.1,179.0096206665039,169.41981506347656,190.09117584228517,651123,Ariel,Fabled,Enchanted
657885,21.74555946180555,0.047547672404924364,467.59,422.0474853515625,418.0453155517578,429.6879913330078,657885,Ariel,Whispers in the Well,Iconic
657888,0.15595677704281286,0.08007526370819731,2.226666666666667,2.151277780532837,1.9813982844352722,2.5021502494812013,657888,Gaston,Whispers in the Well,Epic
657889,17.14268284098307,0.04163095623138042,444.77,433.307861328125,328.65992431640626,445.5712890625,657889,Hades,Whispers in the Well,Iconic
658215,7.407573689778648,0.04702846526413113,162.18,147.93568420410156,143.00448303222657,162.4886962890625,658215,Demona,Whispers in the Well,Enchanted
658217,0.09912318558163109,0.034946185335393634,2.74,3.0137712955474854,2.703658866882324,3.2452641487121583,658217,Megara,Whispers in the Well,Epic
658323,0.12240614551968049,0.04931214978399221,2.25,2.335603952407837,2.2192644119262694,2.5911983966827394,658323,The Horned King,Whispers in the Well,Epic
658449,1.2735031077067063,0.015398207611693948,83.64,79.60546875,74.22207641601562,89.39866256713867,658449,Simba,Whispers in the Well,Enchanted
658884,19.200575366550023,0.25163251685176957,81.25,51.36537742614746,41.90912132263183,60.130475234985354,658884,The Black Cauldron,Whispers in the Well,Enchanted
